number_of_cells,number_of_timestep,nodes_number,gathers,wave_front_tracking,hilbert_filter,isotropic_kernel,exec_time
21590600000000.0,16059,2,0,1,1,0,3569.6503197323555
32355300000000.0,16059,2,0,1,1,0,4368.689053984702
30540800000000.0,16059,2,0,1,1,0,4234.002924013511
41347400000000.0,16059,2,0,1,1,0,5036.151798164337
28941800000000.0,16059,2,0,1,1,0,4115.312859629969
43886500000000.0,16059,2,0,1,1,0,5224.623306904955
25859200000000.0,16059,2,0,1,1,0,3886.4986054281544
26711100000000.0,16059,2,0,1,1,0,3949.7331681850887
22481500000000.0,16059,2,0,1,1,0,3635.779762108401
28832000000000.0,16059,2,0,1,1,0,4107.162660086935
28167600000000.0,16059,2,0,1,1,0,4057.8457878064946
35221900000000.0,16059,2,0,1,1,0,4581.470128757596
41146000000000.0,16059,2,0,1,1,0,5021.202342900519
28057700000000.0,16059,2,0,1,1,0,4049.688165495205
26532100000000.0,16059,2,0,1,1,0,3936.446413010196
36504300000000.0,16059,2,0,1,1,0,4676.6597088485605
33169100000000.0,16059,2,0,1,1,0,4429.095542036813
42897200000000.0,16059,2,0,1,1,0,5151.189860566846
18484500000000.0,16059,2,0,1,1,0,3339.0917149908196
37401100000000.0,16059,2,0,1,1,0,4743.2270945516
28195100000000.0,16059,2,0,1,1,0,4059.88704907638
39682000000000.0,16059,2,0,1,1,0,4912.533015660054
27387600000000.0,16059,2,0,1,1,0,3999.948195424279
32623400000000.0,16059,2,0,1,1,0,4388.589495674025
40396600000000.0,16059,2,0,1,1,0,4965.576117604068
25751700000000.0,16059,2,0,1,1,0,3878.5191295549644
32844300000000.0,16059,2,0,1,1,0,4404.986390747398
42017800000000.0,16059,2,0,1,1,0,5085.914036540025
32642200000000.0,16059,2,0,1,1,0,4389.984976105801
36645900000000.0,16059,2,0,1,1,0,4687.170348696409
30154400000000.0,16059,2,0,1,1,0,4205.321347479552
43710900000000.0,16059,2,0,1,1,0,5211.588925850703
28222600000000.0,16059,2,0,1,1,0,4061.928310346266
29761900000000.0,16059,2,0,1,1,0,4176.186982082091
29305900000000.0,16059,2,0,1,1,0,4142.339158843258
40173600000000.0,16059,2,0,1,1,0,4949.0233443973575
33856100000000.0,16059,2,0,1,1,0,4480.089959942687
26481900000000.0,16059,2,0,1,1,0,3932.7201833466224
32811800000000.0,16059,2,0,1,1,0,4402.573991064805
27123300000000.0,16059,2,0,1,1,0,3980.3298189286133
38326500000000.0,16059,2,0,1,1,0,4811.91739197532
28614500000000.0,16059,2,0,1,1,0,4091.018139134202
41248400000000.0,16059,2,0,1,1,0,5028.803257592748
26632600000000.0,16059,2,0,1,1,0,3943.9062951055967
37703400000000.0,16059,2,0,1,1,0,4765.6661229838355
25084600000000.0,16059,2,0,1,1,0,3829.001842531662
26294000000000.0,16059,2,0,1,1,0,3918.772801797112
22194300000000.0,16059,2,0,1,1,0,3614.461571682539
30131300000000.0,16059,2,0,1,1,0,4203.606688012847
38940000000000.0,16059,2,0,1,1,0,4857.456075214409
25841200000000.0,16059,2,0,1,1,0,3885.1625071424105
19891500000000.0,16059,2,0,1,1,0,3443.5300643264304
40532400000000.0,16059,2,0,1,1,0,4975.656236893176
34790400000000.0,16059,2,0,1,1,0,4549.440883741025
30877300000000.0,16059,2,0,1,1,0,4258.980539188658
43007100000000.0,16059,2,0,1,1,0,5159.3474828781345
23913800000000.0,16059,2,0,1,1,0,3742.096071812307
26127400000000.0,16059,2,0,1,1,0,3906.406469885731
29544900000000.0,16059,2,0,1,1,0,4160.0795749706285
40691000000000.0,16059,2,0,1,1,0,4987.428747344227
29403900000000.0,16059,2,0,1,1,0,4149.613471732305
36576700000000.0,16059,2,0,1,1,0,4682.033793064551
41741400000000.0,16059,2,0,1,1,0,5065.39750508561
34149700000000.0,16059,2,0,1,1,0,4501.883207536813
25906500000000.0,16059,2,0,1,1,0,3890.0095748123576
37651800000000.0,16059,2,0,1,1,0,4761.835974564704
23020600000000.0,16059,2,0,1,1,0,3675.7959057664166
41749100000000.0,16059,2,0,1,1,0,5065.969058241178
21474400000000.0,16059,2,0,1,1,0,3561.025063021056
20662300000000.0,16059,2,0,1,1,0,3500.7447620292655
29928600000000.0,16059,2,0,1,1,0,4188.560736761726
31741300000000.0,16059,2,0,1,1,0,4323.113256904343
38513500000000.0,16059,2,0,1,1,0,4825.797968610544
27499700000000.0,16059,2,0,1,1,0,4008.269118637159
40451400000000.0,16059,2,0,1,1,0,4969.643794607331
33006800000000.0,16059,2,0,1,1,0,4417.04838916036
32961300000000.0,16059,2,0,1,1,0,4413.67102960473
34213300000000.0,16059,2,0,1,1,0,4506.60408814644
39709400000000.0,16059,2,0,1,1,0,4914.566854161686
27369200000000.0,16059,2,0,1,1,0,3998.5824060655195
27453100000000.0,16059,2,0,1,1,0,4004.8101086307342
27304700000000.0,16059,2,0,1,1,0,3993.7947205416053
44326200000000.0,16059,2,0,1,1,0,5257.261218918366
40588800000000.0,16059,2,0,1,1,0,4979.842678188506
36077600000000.0,16059,2,0,1,1,0,4644.986756708187
42127700000000.0,16059,2,0,1,1,0,5094.071658851314
39517100000000.0,16059,2,0,1,1,0,4900.292870808993
31822500000000.0,16059,2,0,1,1,0,4329.140544726696
22282800000000.0,16059,2,0,1,1,0,3621.0307215874445
23345100000000.0,16059,2,0,1,1,0,3699.882788751069
34350700000000.0,16059,2,0,1,1,0,4516.802971727614
36604100000000.0,16059,2,0,1,1,0,4684.067631566183
36800700000000.0,16059,2,0,1,1,0,4698.660793953803
35056600000000.0,16059,2,0,1,1,0,4569.200292833519
33036400000000.0,16059,2,0,1,1,0,4419.245528563582
41138400000000.0,16059,2,0,1,1,0,5020.638212513205
28439100000000.0,16059,2,0,1,1,0,4077.9986036164573
30868400000000.0,16059,2,0,1,1,0,4258.31991281404
25641000000000.0,16059,2,0,1,1,0,3870.3021250976426
20212200000000.0,16059,2,0,1,1,0,3467.334882117426
25706600000000.0,16059,2,0,1,1,0,3875.1714610723516
20261800000000.0,16059,2,0,1,1,0,3471.016575171474
35270000000000.0,16059,2,0,1,1,0,4585.040480287833
28252500000000.0,16059,2,0,1,1,0,4064.1477180542506
27461600000000.0,16059,2,0,1,1,0,4005.4410439323356
31147600000000.0,16059,2,0,1,1,0,4279.044281779572
31329400000000.0,16059,2,0,1,1,0,4292.538874465581
39768800000000.0,16059,2,0,1,1,0,4918.975978504639
24439200000000.0,16059,2,0,1,1,0,3781.095296219506
34817900000000.0,16059,2,0,1,1,0,4551.48214501091
24644600000000.0,16059,2,0,1,1,0,3796.3416622134896
41825400000000.0,16059,2,0,1,1,0,5071.632630419079
39771800000000.0,16059,2,0,1,1,0,4919.198661552263
35092700000000.0,16059,2,0,1,1,0,4571.87991217326
32544700000000.0,16059,2,0,1,1,0,4382.747777058024
42378800000000.0,16059,2,0,1,1,0,5112.7102299374355
40233600000000.0,16059,2,0,1,1,0,4953.477005349836
29946900000000.0,16059,2,0,1,1,0,4189.919103352232
21528000000000.0,16059,2,0,1,1,0,3565.00366680527
28757900000000.0,16059,2,0,1,1,0,4101.662388810624
29455300000000.0,16059,2,0,1,1,0,4153.4287746149275
21207300000000.0,16059,2,0,1,1,0,3541.198849014275
37208700000000.0,16059,2,0,1,1,0,4728.945688430654
25108300000000.0,16059,2,0,1,1,0,3830.7610386078914
33860500000000.0,16059,2,0,1,1,0,4480.416561745868
29138200000000.0,16059,2,0,1,1,0,4129.891176481081
29589500000000.0,16059,2,0,1,1,0,4163.39012961197
21790400000000.0,16059,2,0,1,1,0,3584.4810107041076
41887000000000.0,16059,2,0,1,1,0,5076.205055663623
18146600000000.0,16059,2,0,1,1,0,3314.0101810601136
33898000000000.0,16059,2,0,1,1,0,4483.200099841167
33548600000000.0,16059,2,0,1,1,0,4457.264947561236
33306500000000.0,16059,2,0,1,1,0,4439.294425617987
31011100000000.0,16059,2,0,1,1,0,4268.912203112684
24226100000000.0,16059,2,0,1,1,0,3765.277377069955
23456800000000.0,16059,2,0,1,1,0,3708.1740208909323
32701900000000.0,16059,2,0,1,1,0,4394.4163687535165
30004100000000.0,16059,2,0,1,1,0,4194.164926793594
19653200000000.0,16059,2,0,1,1,0,3425.841607576838
43831500000000.0,16059,2,0,1,1,0,5220.540784365184
29745000000000.0,16059,2,0,1,1,0,4174.932534247143
32436800000000.0,16059,2,0,1,1,0,4374.738610111818
36082000000000.0,16059,2,0,1,1,0,4645.313358511369
29406400000000.0,16059,2,0,1,1,0,4149.799040938658
39624300000000.0,16059,2,0,1,1,0,4908.250078377421
19270200000000.0,16059,2,0,1,1,0,3397.41240516352
35875800000000.0,16059,2,0,1,1,0,4630.007610371353
27513900000000.0,16059,2,0,1,1,0,4009.3231517292456
40704200000000.0,16059,2,0,1,1,0,4988.408552753772
28605400000000.0,16059,2,0,1,1,0,4090.342667223076
39837700000000.0,16059,2,0,1,1,0,4924.0902658317345
25125100000000.0,16059,2,0,1,1,0,3832.008063674585
20395300000000.0,16059,2,0,1,1,0,3480.925970790738
38280300000000.0,16059,2,0,1,1,0,4808.488073041912
23391500000000.0,16059,2,0,1,1,0,3703.326953220985
33030600000000.0,16059,2,0,1,1,0,4418.815008004843
17464500000000.0,16059,2,0,1,1,0,3263.379478798692
28744700000000.0,16059,2,0,1,1,0,4100.682583401079
27464900000000.0,16059,2,0,1,1,0,4005.6859952847217
22666000000000.0,16059,2,0,1,1,0,3649.4747695372707
31396200000000.0,16059,2,0,1,1,0,4297.49728365934
20438000000000.0,16059,2,0,1,1,0,3484.0954928352517
29645100000000.0,16059,2,0,1,1,0,4167.517188761267
27516700000000.0,16059,2,0,1,1,0,4009.530989240361
31873100000000.0,16059,2,0,1,1,0,4332.896465463286
32356700000000.0,16059,2,0,1,1,0,4368.79297274026
38994900000000.0,16059,2,0,1,1,0,4861.531174985926
35566200000000.0,16059,2,0,1,1,0,4607.026719856566
44161300000000.0,16059,2,0,1,1,0,5245.021074067305
44271200000000.0,16059,2,0,1,1,0,5253.178696378594
33746200000000.0,16059,2,0,1,1,0,4471.932337631398
27738100000000.0,16059,2,0,1,1,0,4025.9649981550056
18617700000000.0,16059,2,0,1,1,0,3348.9788423053205
30612000000000.0,16059,2,0,1,1,0,4239.287935010451
19067100000000.0,16059,2,0,1,1,0,3382.3367628393817
28316000000000.0,16059,2,0,1,1,0,4068.861175895623
30009900000000.0,16059,2,0,1,1,0,4194.595447352333
31080500000000.0,16059,2,0,1,1,0,4274.063604281051
26656200000000.0,16059,2,0,1,1,0,3945.6580684135715
27477600000000.0,16059,2,0,1,1,0,4006.628686852996
36367600000000.0,16059,2,0,1,1,0,4666.512784645165
22940600000000.0,16059,2,0,1,1,0,3669.8576911631126
35275600000000.0,16059,2,0,1,1,0,4585.456155310064
33773600000000.0,16059,2,0,1,1,0,4473.966176133029
38890700000000.0,16059,2,0,1,1,0,4853.796650465122
42100200000000.0,16059,2,0,1,1,0,5092.030397581429
36315800000000.0,16059,2,0,1,1,0,4662.667790689526
23793800000000.0,16059,2,0,1,1,0,3733.1887499073505
35894700000000.0,16059,2,0,1,1,0,4631.4105135713835
28689700000000.0,16059,2,0,1,1,0,4096.600060861308
30907600000000.0,16059,2,0,1,1,0,4261.22963796966
30366000000000.0,16059,2,0,1,1,0,4221.027925105291
33457200000000.0,16059,2,0,1,1,0,4450.480537376961
38313700000000.0,16059,2,0,1,1,0,4810.9672776387915
28084800000000.0,16059,2,0,1,1,0,4051.6997356920747
21335000000000.0,16059,2,0,1,1,0,3550.677724074799
29900600000000.0,16059,2,0,1,1,0,4186.482361650569
28708600000000.0,16059,2,0,1,1,0,4098.002964061338
37373600000000.0,16059,2,0,1,1,0,4741.185833281714
30266500000000.0,16059,2,0,1,1,0,4213.642270692431
29748100000000.0,16059,2,0,1,1,0,4175.162640063021
32026300000000.0,16059,2,0,1,1,0,4344.268146428613
35739200000000.0,16059,2,0,1,1,0,4619.868108936211
29547100000000.0,16059,2,0,1,1,0,4160.242875872219
38362900000000.0,16059,2,0,1,1,0,4814.619279619824
25975600000000.0,16059,2,0,1,1,0,3895.138707675962
32993200000000.0,16059,2,0,1,1,0,4416.038892677798
29817500000000.0,16059,2,0,1,1,0,4180.314041231387
30411400000000.0,16059,2,0,1,1,0,4224.397861892666
22911700000000.0,16059,2,0,1,1,0,3667.7125111376686
31572500000000.0,16059,2,0,1,1,0,4310.583624091371
26381400000000.0,16059,2,0,1,1,0,3925.260301251222
25708900000000.0,16059,2,0,1,1,0,3875.342184742197
36301800000000.0,16059,2,0,1,1,0,4661.628603133948
21100100000000.0,16059,2,0,1,1,0,3533.241641445847
37719400000000.0,16059,2,0,1,1,0,4766.853765904496
19126500000000.0,16059,2,0,1,1,0,3386.7458871823346
40939900000000.0,16059,2,0,1,1,0,5005.904017528757
31798300000000.0,16059,2,0,1,1,0,4327.344234809197
31403200000000.0,16059,2,0,1,1,0,4298.016877437129
28791500000000.0,16059,2,0,1,1,0,4104.156438944012
39010300000000.0,16059,2,0,1,1,0,4862.6742812970615
25040300000000.0,16059,2,0,1,1,0,3825.7135561950827
26023300000000.0,16059,2,0,1,1,0,3898.679368133182
38416900000000.0,16059,2,0,1,1,0,4818.627574477054
24707200000000.0,16059,2,0,1,1,0,3800.988315140575
27979300000000.0,16059,2,0,1,1,0,4043.8687151839667
31268700000000.0,16059,2,0,1,1,0,4288.033254135324
25471800000000.0,16059,2,0,1,1,0,3857.7428012116543
34520900000000.0,16059,2,0,1,1,0,4529.436523296144
39826100000000.0,16059,2,0,1,1,0,4923.229224714256
23847500000000.0,16059,2,0,1,1,0,3737.1747764598185
35957800000000.0,16059,2,0,1,1,0,4636.094280339739
17077500000000.0,16059,2,0,1,1,0,3234.6533656552083
30703700000000.0,16059,2,0,1,1,0,4246.094613499488
29555600000000.0,16059,2,0,1,1,0,4160.87381117382
36509900000000.0,16059,2,0,1,1,0,4677.075383870792
36062800000000.0,16059,2,0,1,1,0,4643.888187006576
33297000000000.0,16059,2,0,1,1,0,4438.5892626338455
27728700000000.0,16059,2,0,1,1,0,4025.2672579391174
26672800000000.0,16059,2,0,1,1,0,3946.890247943757
26657100000000.0,16059,2,0,1,1,0,3945.7248733278584
27618000000000.0,16059,2,0,1,1,0,4017.050253481795
29761500000000.0,16059,2,0,1,1,0,4176.1572910090745
25367600000000.0,16059,2,0,1,1,0,3850.008276690851
24948100000000.0,16059,2,0,1,1,0,3818.8697638647745
30671000000000.0,16059,2,0,1,1,0,4243.667368280388
27414900000000.0,16059,2,0,1,1,0,4001.974611157657
41404600000000.0,16059,2,0,1,1,0,5040.3976216057
36961400000000.0,16059,2,0,1,1,0,4710.58918253819
38390400000000.0,16059,2,0,1,1,0,4816.660540889709
17112700000000.0,16059,2,0,1,1,0,3237.2661800806623
18044800000000.0,16059,2,0,1,1,0,3306.4538029774094
32776500000000.0,16059,2,0,1,1,0,4399.953753871097
22744500000000.0,16059,2,0,1,1,0,3655.3016426167633
33181300000000.0,16059,2,0,1,1,0,4430.001119763817
31247600000000.0,16059,2,0,1,1,0,4286.467050033702
36273700000000.0,16059,2,0,1,1,0,4659.542805254537
34813500000000.0,16059,2,0,1,1,0,4551.155543207728
32173300000000.0,16059,2,0,1,1,0,4355.179615762185
31929000000000.0,16059,2,0,1,1,0,4337.045792917345
24569800000000.0,16059,2,0,1,1,0,3790.7894315594003
30054500000000.0,16059,2,0,1,1,0,4197.906001993676
28002700000000.0,16059,2,0,1,1,0,4045.6056429554337
30794300000000.0,16059,2,0,1,1,0,4252.819641537731
17399400000000.0,16059,2,0,1,1,0,3258.5472566652534
24270800000000.0,16059,2,0,1,1,0,3768.595354479551
38716800000000.0,16059,2,0,1,1,0,4840.88845647119
27956200000000.0,16059,2,0,1,1,0,4042.154055717263
26393600000000.0,16059,2,0,1,1,0,3926.165878978226
19893400000000.0,16059,2,0,1,1,0,3443.671096923259
35901600000000.0,16059,2,0,1,1,0,4631.922684580919
25647700000000.0,16059,2,0,1,1,0,3870.7994505706693
41028500000000.0,16059,2,0,1,1,0,5012.480590201916
30652600000000.0,16059,2,0,1,1,0,4242.301578921628
21720800000000.0,16059,2,0,1,1,0,3579.314763999233
35138100000000.0,16059,2,0,1,1,0,4575.249848960635
33626200000000.0,16059,2,0,1,1,0,4463.025015726442
25146500000000.0,16059,2,0,1,1,0,3833.5965360809687
23894400000000.0,16059,2,0,1,1,0,3740.6560547710055
37744700000000.0,16059,2,0,1,1,0,4768.731726272791
22171600000000.0,16059,2,0,1,1,0,3612.776603288851
22708700000000.0,16059,2,0,1,1,0,3652.6442915817843
34646300000000.0,16059,2,0,1,1,0,4538.744674686823
31274000000000.0,16059,2,0,1,1,0,4288.426660852792
37895700000000.0,16059,2,0,1,1,0,4779.940106336528
26016400000000.0,16059,2,0,1,1,0,3898.1671971236465
21874500000000.0,16059,2,0,1,1,0,3590.723558805831
31815900000000.0,16059,2,0,1,1,0,4328.650642021924
21422600000000.0,16059,2,0,1,1,0,3557.180069065417
27229300000000.0,16059,2,0,1,1,0,3988.1979532779915
34264000000000.0,16059,2,0,1,1,0,4510.367431651283
31214300000000.0,16059,2,0,1,1,0,4283.995268205077
24611900000000.0,16059,2,0,1,1,0,3793.9144169943893
27319200000000.0,16059,2,0,1,1,0,3994.871021938454
33027300000000.0,16059,2,0,1,1,0,4418.5700566524565
27702300000000.0,16059,2,0,1,1,0,4023.3076471200266
22061100000000.0,16059,2,0,1,1,0,3604.574444368038
32765600000000.0,16059,2,0,1,1,0,4399.144672131398
21841900000000.0,16059,2,0,1,1,0,3588.3037363549847
31353000000000.0,16059,2,0,1,1,0,4294.290647773555
34643400000000.0,16059,2,0,1,1,0,4538.529414407453
40152100000000.0,16059,2,0,1,1,0,4947.42744922272
28119700000000.0,16059,2,0,1,1,0,4054.290281812766
38881400000000.0,16059,2,0,1,1,0,4853.106333017488
29121900000000.0,16059,2,0,1,1,0,4128.681265255658
25886700000000.0,16059,2,0,1,1,0,3888.53986669804
37236200000000.0,16059,2,0,1,1,0,4730.986949700539
30640800000000.0,16059,2,0,1,1,0,4241.42569226764
37579500000000.0,16059,2,0,1,1,0,4756.469313116968
32477600000000.0,16059,2,0,1,1,0,4377.767099559503
24729400000000.0,16059,2,0,1,1,0,3802.636169692992
35727900000000.0,16059,2,0,1,1,0,4619.029336123494
39654500000000.0,16059,2,0,1,1,0,4910.491754390168
28020000000000.0,16059,2,0,1,1,0,4046.8897818633977
22854600000000.0,16059,2,0,1,1,0,3663.47411046456
34090400000000.0,16059,2,0,1,1,0,4497.481505962113
20971900000000.0,16059,2,0,1,1,0,3523.7256525440525
21205600000000.0,16059,2,0,1,1,0,3541.0726619539546
21495200000000.0,16059,2,0,1,1,0,3562.5689988179156
17989400000000.0,16059,2,0,1,1,0,3302.341589364621
32262200000000.0,16059,2,0,1,1,0,4361.778456740107
24716200000000.0,16059,2,0,1,1,0,3801.656364283447
20770900000000.0,16059,2,0,1,1,0,3508.805888353251
41935400000000.0,16059,2,0,1,1,0,5079.797675498622
43914000000000.0,16059,2,0,1,1,0,5226.664568174841
33691200000000.0,16059,2,0,1,1,0,4467.849815091626
26946700000000.0,16059,2,0,1,1,0,3967.2212101918194
22334300000000.0,16059,2,0,1,1,0,3624.853447238321
19153300000000.0,16059,2,0,1,1,0,3388.7351890744417
15780900000000.0,16059,2,0,1,1,0,3138.4097524721574
35777500000000.0,16059,2,0,1,1,0,4622.711029177543
41108100000000.0,16059,2,0,1,1,0,5018.389113732203
25524000000000.0,16059,2,0,1,1,0,3861.61748624031
33347900000000.0,16059,2,0,1,1,0,4442.367451675197
27276100000000.0,16059,2,0,1,1,0,3991.671808820924
33993500000000.0,16059,2,0,1,1,0,4490.288843523862
34621300000000.0,16059,2,0,1,1,0,4536.888982623291
28735000000000.0,16059,2,0,1,1,0,4099.962574880428
28387400000000.0,16059,2,0,1,1,0,4074.1610324290723
22553400000000.0,16059,2,0,1,1,0,3641.1167324831204
42842200000000.0,16059,2,0,1,1,0,5147.107338027075
42320100000000.0,16059,2,0,1,1,0,5108.353064972261
33180200000000.0,16059,2,0,1,1,0,4429.919469313021
39646500000000.0,16059,2,0,1,1,0,4909.897932929838
40776900000000.0,16059,2,0,1,1,0,4993.804905274525
31327900000000.0,16059,2,0,1,1,0,4292.427532941769
40951700000000.0,16059,2,0,1,1,0,5006.779904182744
28579000000000.0,16059,2,0,1,1,0,4088.3830564039854
24602800000000.0,16059,2,0,1,1,0,3793.2389450832634
25264900000000.0,16059,2,0,1,1,0,3842.385093693859
23833700000000.0,16059,2,0,1,1,0,3736.1504344407485
31348000000000.0,16059,2,0,1,1,0,4293.919509360849
27283700000000.0,16059,2,0,1,1,0,3992.235939208238
29596600000000.0,16059,2,0,1,1,0,4163.917146158014
37051700000000.0,16059,2,0,1,1,0,4717.2919422716695
39566500000000.0,16059,2,0,1,1,0,4903.959718326534
25941700000000.0,16059,2,0,1,1,0,3892.6223892378116
26901900000000.0,16059,2,0,1,1,0,3963.895810013969
25514900000000.0,16059,2,0,1,1,0,3860.9420143291845
22536300000000.0,16059,2,0,1,1,0,3639.8474391116642
25187600000000.0,16059,2,0,1,1,0,3836.6472938334164
32976700000000.0,16059,2,0,1,1,0,4414.814135915866
19627700000000.0,16059,2,0,1,1,0,3423.948801672035
27693800000000.0,16059,2,0,1,1,0,4022.6767118184252
19222600000000.0,16059,2,0,1,1,0,3393.879167474554
43694100000000.0,16059,2,0,1,1,0,5210.341900784009
23215600000000.0,16059,2,0,1,1,0,3690.27030386197
27354300000000.0,16059,2,0,1,1,0,3997.476413595654
36663500000000.0,16059,2,0,1,1,0,4688.476755909136
30861200000000.0,16059,2,0,1,1,0,4257.785473499744
39022700000000.0,16059,2,0,1,1,0,4863.594704560574
28190400000000.0,16059,2,0,1,1,0,4059.538178968436
25817000000000.0,16059,2,0,1,1,0,3883.366197224911
16018800000000.0,16059,2,0,1,1,0,3156.068518148733
26545100000000.0,16059,2,0,1,1,0,3937.4113728832326
34687700000000.0,16059,2,0,1,1,0,4541.817700744033
37785800000000.0,16059,2,0,1,1,0,4771.782484025239
39154600000000.0,16059,2,0,1,1,0,4873.385335887771
24120900000000.0,16059,2,0,1,1,0,3757.4686248666103
28682200000000.0,16059,2,0,1,1,0,4096.043353242248
21568300000000.0,16059,2,0,1,1,0,3567.995042411684
19406300000000.0,16059,2,0,1,1,0,3407.5147927573908
29871400000000.0,16059,2,0,1,1,0,4184.314913320363
31659000000000.0,16059,2,0,1,1,0,4317.004318631193
37318600000000.0,16059,2,0,1,1,0,4737.103310741943
39153100000000.0,16059,2,0,1,1,0,4873.27399436396
29590500000000.0,16059,2,0,1,1,0,4163.4643572945115
41801600000000.0,16059,2,0,1,1,0,5069.866011574596
22819900000000.0,16059,2,0,1,1,0,3660.898409880377
42485000000000.0,16059,2,0,1,1,0,5120.593209823322
26038400000000.0,16059,2,0,1,1,0,3899.8002061395555
40726200000000.0,16059,2,0,1,1,0,4990.041561769681
22856600000000.0,16059,2,0,1,1,0,3663.622565829643
17013800000000.0,16059,2,0,1,1,0,3229.925062277328
26422800000000.0,16059,2,0,1,1,0,3928.3333273084318
36451500000000.0,16059,2,0,1,1,0,4672.74048721038
23512400000000.0,16059,2,0,1,1,0,3712.301080040228
19845400000000.0,16059,2,0,1,1,0,3440.1081681612764
26457000000000.0,16059,2,0,1,1,0,3930.871914051344
33565600000000.0,16059,2,0,1,1,0,4458.526818164439
26687600000000.0,16059,2,0,1,1,0,3947.9888176453683
27699000000000.0,16059,2,0,1,1,0,4023.0626957676404
19539800000000.0,16059,2,0,1,1,0,3417.4241883766545
23263200000000.0,16059,2,0,1,1,0,3693.8035415509357
15860200000000.0,16059,2,0,1,1,0,3144.2960076976824
30760200000000.0,16059,2,0,1,1,0,4250.288477563072
35821200000000.0,16059,2,0,1,1,0,4625.954778904598
33246800000000.0,16059,2,0,1,1,0,4434.863032970272
32906000000000.0,16059,2,0,1,1,0,4409.566238760196
27677800000000.0,16059,2,0,1,1,0,4021.489068897765
21753300000000.0,16059,2,0,1,1,0,3581.727163681825
26271400000000.0,16059,2,0,1,1,0,3917.0952561716786
38170500000000.0,16059,2,0,1,1,0,4800.337873498877
43611700000000.0,16059,2,0,1,1,0,5204.225539742606
35046100000000.0,16059,2,0,1,1,0,4568.420902166835
40231600000000.0,16059,2,0,1,1,0,4953.328549984753
28703900000000.0,16059,2,0,1,1,0,4097.654093953394
31510300000000.0,16059,2,0,1,1,0,4305.966662237302
30476000000000.0,16059,2,0,1,1,0,4229.192970184834
28003800000000.0,16059,2,0,1,1,0,4045.6872934062294
35579000000000.0,16059,2,0,1,1,0,4607.976834193095
33333900000000.0,16059,2,0,1,1,0,4441.328264119619
32124800000000.0,16059,2,0,1,1,0,4351.579573158931
27124400000000.0,16059,2,0,1,1,0,3980.4114693794086
37864800000000.0,16059,2,0,1,1,0,4777.6464709460015
25165300000000.0,16059,2,0,1,1,0,3834.992016512745
30614200000000.0,16059,2,0,1,1,0,4239.451235912042
19244300000000.0,16059,2,0,1,1,0,3395.4899081857
29431700000000.0,16059,2,0,1,1,0,4151.677001306954
34373000000000.0,16059,2,0,1,1,0,4518.458249048285
22226300000000.0,16059,2,0,1,1,0,3616.836857523861
42570100000000.0,16059,2,0,1,1,0,5126.909985607586
30668300000000.0,16059,2,0,1,1,0,4243.466953537526
26962800000000.0,16059,2,0,1,1,0,3968.4162758807342
31948800000000.0,16059,2,0,1,1,0,4338.515501031663
23104400000000.0,16059,2,0,1,1,0,3682.0161855633773
40201900000000.0,16059,2,0,1,1,0,4951.1239878132765
27552800000000.0,16059,2,0,1,1,0,4012.2106085801024
35967500000000.0,16059,2,0,1,1,0,4636.814288860391
27109000000000.0,16059,2,0,1,1,0,3979.2683630682727
38471600000000.0,16059,2,0,1,1,0,4822.687828712063
29514600000000.0,16059,2,0,1,1,0,4157.830476189627
30085700000000.0,16059,2,0,1,1,0,4200.221905688964
28332500000000.0,16059,2,0,1,1,0,4070.0859326575546
39544600000000.0,16059,2,0,1,1,0,4902.3341320788795
29321800000000.0,16059,2,0,1,1,0,4143.519378995664
14829300000000.0,16059,2,0,1,1,0,3067.774689765855
33251500000000.0,16059,2,0,1,1,0,4435.211903078216
25666900000000.0,16059,2,0,1,1,0,3872.2246220754623
30753100000000.0,16059,2,0,1,1,0,4249.7614610170285
36609200000000.0,16059,2,0,1,1,0,4684.446192747143
36248500000000.0,16059,2,0,1,1,0,4657.672267654496
31235700000000.0,16059,2,0,1,1,0,4285.583740611461
28584200000000.0,16059,2,0,1,1,0,4088.7690403532006
28258200000000.0,16059,2,0,1,1,0,4064.570815844736
30629400000000.0,16059,2,0,1,1,0,4240.57949668667
23115100000000.0,16059,2,0,1,1,0,3682.8104217665696
31542400000000.0,16059,2,0,1,1,0,4308.349370846878
25018000000000.0,16059,2,0,1,1,0,3824.0582788744114
39923900000000.0,16059,2,0,1,1,0,4930.488692066795
35834700000000.0,16059,2,0,1,1,0,4626.956852618905
39493800000000.0,16059,2,0,1,1,0,4898.563365805781
43846800000000.0,16059,2,0,1,1,0,5221.676467908066
33570600000000.0,16059,2,0,1,1,0,4458.897956577145
36711500000000.0,16059,2,0,1,1,0,4692.039684671118
28760400000000.0,16059,2,0,1,1,0,4101.847958016978
26171100000000.0,16059,2,0,1,1,0,3909.650219612786
35733700000000.0,16059,2,0,1,1,0,4619.459856682234
32042400000000.0,16059,2,0,1,1,0,4345.463212117528
18806100000000.0,16059,2,0,1,1,0,3362.963337696102
33878100000000.0,16059,2,0,1,1,0,4481.722968958596
15669900000000.0,16059,2,0,1,1,0,3130.170479710073
37978200000000.0,16059,2,0,1,1,0,4786.063890146185
27013400000000.0,16059,2,0,1,1,0,3972.1721966173245
27361200000000.0,16059,2,0,1,1,0,3997.988584605189
